userId,movieId,rating
5,21,1.0
61,61,0.5
540,46,0.8
813,8,0.9
291,51,0.3
118,56,0.1
950,13,0.3
118,33,0.4
254,55,0.8
236,20,0.5
746,3,0.4
259,44,0.4
75,16,0.1
233,37,0.5
507,65,0.2
119,52,0.0
366,31,0.8
55,46,0.0
32,20,0.2
601,49,0.7
52,18,0.2
386,24,0.7
648,13,0.5
604,2,0.9
706,14,0.6
382,42,0.5
224,38,0.9
541,36,0.2
203,37,0.3
251,41,0.4
858,66,0.9
665,8,0.4
494,47,0.4
643,21,0.5
966,12,0.1
629,59,1.0
715,54,0.1
856,27,0.4
717,47,0.8
940,26,0.3
685,45,0.2
951,33,0.1
176,32,0.9
444,59,0.7
527,25,0.4
766,47,1.0
430,32,0.5
999,8,0.2
67,14,0.6
316,59,0.1
73,45,0.6
855,12,0.9
932,39,0.6
887,30,0.9
796,12,0.5
405,40,0.3
968,39,0.9
592,11,0.3
970,49,0.2
992,48,0.1
217,36,0.4
367,17,0.9
71,22,0.9
959,39,0.4
199,7,1.0
814,66,0.9
566,20,0.4
614,52,0.3
959,8,0.5
95,18,0.6
630,30,0.5
359,58,0.2
705,63,0.4
664,17,0.8
600,21,0.9
529,49,0.9
791,44,0.1
408,64,0.1
195,28,0.8
579,29,0.1
399,43,0.7
730,62,0.2
678,46,0.6
702,15,0.6
223,30,0.3
487,61,0.7
464,24,0.9
284,33,0.3
502,57,1.0
345,28,0.1
414,3,0.5
569,35,0.0
285,11,0.2
689,33,0.7
373,7,0.1
952,32,0.5
658,60,0.2
740,47,0.4
682,13,0.1
880,46,1.0
434,13,0.5
996,36,0.4
12,59,1.0
888,55,0.2
192,19,0.5
273,47,0.2
108,59,0.6
341,31,0.3
656,5,0.5
335,53,0.6
36,46,0.4
90,47,0.7
905,41,0.2
542,29,0.8
587,9,0.8
401,51,0.5
641,55,0.3
663,33,0.7
529,42,0.9
497,8,0.7
175,53,0.7
967,2,0.4
721,20,0.4
303,17,0.5
281,52,0.4
890,47,0.6
360,15,1.0
187,38,0.2
911,23,0.4
12,54,0.5
241,61,0.3
426,45,0.6
592,16,0.3
684,50,0.4
446,16,0.3
111,20,0.0
645,4,0.2
814,45,0.8
187,66,0.5
972,13,0.5
767,63,0.1
269,54,0.4
629,18,0.0
306,13,0.0
27,63,0.4
552,37,0.8
436,12,0.5
392,60,0.2
918,22,0.1
515,3,0.3
418,66,0.0
208,34,0.9
564,58,1.0
150,30,0.1
500,62,0.6
204,4,0.3
288,48,1.0
579,12,0.8
695,18,0.6
257,20,0.7
547,12,0.2
928,39,0.5
439,31,0.4
553,23,0.3
485,30,0.7
747,1,0.5
658,33,0.6
675,48,0.9
256,41,0.7
307,62,0.6
458,30,0.1
845,11,0.5
311,22,0.9
781,34,0.9
217,37,0.2
524,33,0.6
741,27,0.6
140,62,0.3
869,14,0.8
678,37,0.9
965,18,0.8
293,18,0.2
495,38,0.7
607,46,0.1
519,41,0.3
919,58,1.0
926,43,0.9
39,42,1.0
28,14,0.4
669,51,0.8
887,11,0.0
660,27,0.6
748,20,0.8
601,28,0.7
665,7,0.8
680,65,0.2
40,24,0.5
560,54,0.7
331,45,0.7
916,35,0.5
548,16,0.6
770,15,1.0
624,59,0.1
328,14,0.5
245,30,0.2
41,1,0.5
719,42,0.1
476,61,0.9
846,65,0.6
444,18,0.2
296,54,0.5
784,9,0.3
269,7,0.8
613,15,1.0
797,41,0.8
746,45,0.7
322,3,0.5
688,12,0.0
995,56,0.0
566,66,0.7
721,53,0.2
107,30,0.4
549,36,0.2
459,23,0.9
246,65,0.8
475,5,0.5
145,53,0.7
502,39,0.8
413,31,0.9
513,1,0.7
208,20,0.5
282,11,0.5
399,12,0.3
604,24,0.9
154,4,0.2
222,47,0.3
486,16,0.3
976,48,0.9
305,66,0.9
357,4,0.5
207,41,0.6
154,36,0.7
81,47,0.2
258,33,0.1
30,33,0.7
687,31,0.2
250,3,0.4
481,44,0.5
140,35,0.3
282,62,0.4
778,61,0.0
29,22,0.2
251,50,0.8
307,10,0.1
476,37,0.2
501,23,0.5
504,8,0.8
48,18,0.2
192,26,1.0
59,59,0.2
676,29,0.7
16,13,0.2
923,65,0.0
453,25,0.4
835,4,0.5
6,46,0.6
740,20,0.1
611,52,0.2
1,40,0.1
992,65,0.5
735,33,0.0
176,22,0.4
320,2,0.5
398,48,0.4
33,55,0.5
575,51,0.4
780,26,0.3
341,37,0.4
869,7,0.6
27,58,0.2
451,24,0.3
96,43,0.9
621,37,0.2
380,22,0.9
548,66,0.1
486,28,0.5
723,47,0.3
224,24,0.9
261,30,0.4
724,65,0.3
8,46,0.6
947,53,0.3
932,54,0.9
653,20,1.0
99,30,0.2
500,14,0.0
499,47,0.5
336,23,0.9
92,21,0.6
177,4,0.4
905,62,0.5
686,31,0.3
785,9,0.9
532,10,0.7
444,9,0.8
446,41,0.1
103,56,0.5
981,58,0.2
354,6,0.9
708,31,0.2
166,38,0.7
638,65,1.0
397,31,0.8
15,56,0.0
537,13,0.4
980,39,0.3
6,17,0.7
677,13,0.9
174,58,0.0
623,15,0.3
678,19,0.1
61,12,0.5
687,41,0.8
728,26,0.1
412,30,0.9
635,48,0.1
355,39,0.3
524,60,0.1
992,22,0.8
451,12,0.0
26,28,0.5
750,2,0.6
634,20,0.0
506,47,1.0
137,20,0.6
454,66,0.3
244,7,0.2
128,34,0.1
63,19,0.3
270,19,0.8
830,14,0.6
792,63,0.8
735,31,1.0
51,12,0.5
421,25,0.4
858,65,0.9
580,7,0.9
342,38,0.2
888,40,0.1
265,16,0.2
239,38,0.8
859,20,0.6
24,44,0.3
896,58,0.1
435,24,0.4
840,43,0.2
747,10,0.6
734,26,0.6
553,52,0.2
73,27,0.2
384,23,0.8
567,41,0.6
673,17,0.3
631,60,0.4
364,35,0.1
578,27,0.8
62,10,0.3
368,54,0.8
206,23,0.5
47,42,0.4
737,54,0.5
181,43,0.8
600,48,0.6
541,47,0.7
159,29,0.9
122,65,0.6
355,50,0.5
20,26,0.2
3,59,0.9
822,17,0.1
116,39,0.6
495,39,0.5
821,64,0.7
698,17,0.1
870,35,0.2
652,63,0.7
582,60,0.9
818,31,0.2
578,35,1.0
565,24,0.1
181,63,0.5
758,37,0.1
19,27,0.5
446,52,0.9
858,35,0.5
958,13,0.8
308,10,0.7
196,45,0.3
331,41,0.7
354,26,0.3
433,31,0.9
981,1,0.5
806,7,0.4
260,55,0.3
794,2,0.8
775,49,0.1
48,51,0.4
250,64,0.2
104,42,0.8
777,32,0.8
340,41,0.8
431,44,0.9
423,32,0.9
962,10,0.6
759,1,0.8
774,45,1.0
862,7,0.3
291,67,0.9
184,42,0.0
883,36,0.4
949,54,0.6
883,42,0.3
990,41,0.1
383,50,0.8
821,18,0.3
43,38,0.8
14,35,0.6
269,21,0.9
331,5,0.9
73,47,0.5
588,5,0.1
6,12,0.0
129,34,0.4
421,38,0.7
435,7,0.8
958,64,0.7
512,50,0.9
113,1,0.6
209,55,0.1
459,33,0.3
453,31,0.0
792,9,0.0
673,46,0.2
782,7,0.5
796,67,0.3
24,24,0.5
848,36,0.3
688,47,0.5
626,49,0.1
329,59,0.2
60,41,0.9
864,25,0.7
6,8,0.2
911,1,0.8
187,43,0.3
996,52,0.6
672,40,0.1
600,11,0.3
597,53,0.2
734,21,0.2
978,3,0.5
902,38,0.7
254,66,0.4
915,44,0.0
633,66,0.9
531,5,0.7
608,52,0.2
480,41,0.2
635,47,0.8
426,54,0.3
770,52,0.6
207,15,0.2
215,43,0.2
643,13,0.8
559,23,0.3
318,18,0.7
514,13,0.2
983,42,0.4
753,28,0.3
709,3,0.1
930,2,0.6
58,26,0.9
813,3,1.0
716,56,0.4
108,24,0.6
205,4,0.3
891,46,0.8
911,33,0.5
26,39,0.9
149,42,0.4
166,62,0.9
542,50,0.9
741,66,0.1
45,34,1.0
821,65,0.9
1000,12,0.5
5,39,0.6
539,54,0.8
356,13,0.1
95,57,0.9
719,59,0.9
89,54,0.5
89,21,0.2
985,24,0.6
471,16,0.2
595,53,0.3
425,63,0.7
390,54,0.7
224,56,0.4
33,61,0.4
924,11,0.2
504,48,0.8
309,25,0.3
947,61,0.0
659,45,0.4
496,57,0.2
600,19,0.4
584,13,0.4
893,48,1.0
253,30,0.8
179,48,0.1
973,10,0.9
826,30,0.8
805,52,0.7
199,36,0.8
607,9,0.1
133,2,0.7
51,61,0.4
818,8,0.6
114,62,0.2
388,4,0.6
741,28,0.8
86,8,0.9
202,3,0.5
880,16,0.8
54,40,0.2
89,29,0.7
855,62,0.4
488,8,0.8
639,67,0.6
922,46,0.1
192,1,0.2
178,3,0.5
465,45,0.7
923,33,0.8
9,66,1.0
961,32,0.6
746,57,0.3
225,17,0.1
712,15,0.4
918,23,0.7
572,61,0.6
21,34,0.3
205,26,0.4
17,13,0.4
382,56,0.3
498,50,0.6
162,35,0.3
477,6,0.1
47,25,0.8
820,14,0.2
855,34,0.3
881,21,0.3
98,12,0.0
280,10,0.9
800,43,0.4
330,62,0.1
325,18,0.4
411,2,0.5
513,62,0.3
443,22,0.0
474,33,0.9
835,52,0.1
74,27,0.5
385,34,1.0
357,54,0.7
603,36,0.1
957,37,0.2
334,47,0.9
709,64,0.5
975,6,0.9
51,50,0.5
152,7,0.7
298,52,0.6
296,40,0.7
618,5,0.2
89,28,0.9
41,12,0.8
821,29,0.6
12,35,0.2
417,40,0.0
126,31,0.5
24,33,0.3
802,11,0.1
590,48,0.3
306,10,0.1
544,23,0.1
915,11,0.5
535,16,0.4
675,32,0.5
478,49,0.6
815,22,0.2
265,38,0.6
108,5,0.3
700,51,0.3
292,52,0.2
875,55,0.6
991,47,0.6
608,30,0.9
127,35,0.9
263,9,0.9
865,53,0.3
992,34,0.6
102,10,0.8
147,50,0.0
476,20,0.1
446,28,0.2
587,19,1.0
801,22,0.0
433,26,0.4
703,39,0.7
885,56,0.7
6,46,0.6
578,8,0.8
401,1,0.2
498,5,0.3
793,28,0.4
449,3,0.4
400,13,0.4
120,46,0.3
340,11,0.4
915,2,0.5
452,55,0.7
905,13,0.9
668,33,0.2
474,49,0.0
239,30,0.5
134,15,0.1
72,62,0.2
614,53,0.0
865,18,0.3
852,37,0.5
982,26,0.0
631,16,0.4
56,39,0.6
508,46,0.7
318,43,0.8
439,53,0.8
733,52,0.7
127,2,0.2
915,12,0.9
725,56,0.5
533,6,0.2
157,52,0.7
81,37,0.8
305,5,0.7
343,37,1.0
879,60,0.1
870,4,1.0
274,32,0.3
330,29,0.1
887,38,1.0
152,51,0.3
842,62,0.8
277,66,0.3
776,43,0.7
477,62,0.9
474,33,0.8
814,67,0.9
958,62,0.5
682,24,0.4
71,35,0.8
998,28,0.3
340,16,0.0
800,60,0.1
209,22,0.6
913,31,0.5
737,42,0.8
977,10,0.9
323,24,0.0
732,58,1.0
993,7,0.2
685,43,0.2
402,1,0.9
178,65,0.2
934,62,0.4
807,66,0.1
420,17,0.4
490,66,0.2
625,4,0.9
884,28,0.1
937,58,0.7
420,41,0.6
32,45,0.9
785,31,0.9
518,9,0.1
95,6,0.5
951,26,0.9
691,54,0.4
566,62,0.9
509,40,0.1
820,13,0.5
468,36,0.3
185,10,0.4
894,64,0.2
42,48,0.9
983,29,0.6
303,4,0.2
481,2,0.1
433,58,1.0
278,4,1.0
407,42,0.1
305,13,0.0
720,61,0.7
582,60,1.0
955,67,0.4
195,52,0.3
948,38,1.0
987,63,0.7
691,16,0.7
728,8,0.7
794,59,0.4
526,27,0.8
898,20,0.3
385,49,0.3
761,14,0.4
522,44,0.6
459,23,0.7
185,65,0.4
477,14,0.1
629,30,0.9
897,67,0.4
497,10,0.7
600,11,0.5
427,31,1.0
11,32,0.3
26,33,0.8
280,42,0.2
711,10,0.4
609,37,0.4
189,2,0.6
694,66,0.5
505,53,0.8
207,63,0.0
946,23,0.4
838,22,0.2
277,26,0.9
24,23,0.3
869,45,0.1
366,12,0.7
251,16,0.5
947,5,0.8
977,16,0.2
451,35,0.5
955,49,0.1
45,21,0.5
443,26,0.7
9,9,0.8
869,55,0.2
754,60,0.2
972,14,0.8
334,40,0.6
507,6,0.3
880,41,0.8
932,15,0.5
205,17,0.6
579,31,0.3
423,52,0.8
739,56,0.1
703,2,0.8
735,4,1.0
662,25,0.1
342,67,0.5
774,18,0.0
135,48,0.4
682,64,0.5
633,29,0.5
610,29,0.1
184,47,0.2
302,61,0.2
579,1,1.0
614,21,0.9
50,57,0.1
452,43,0.3
210,39,0.1
780,46,0.3
219,4,0.2
350,56,0.5
204,65,0.4
325,34,0.1
740,59,0.6
57,33,0.5
655,12,0.7
615,31,0.8
101,17,0.6
204,4,0.2
869,13,0.1
983,34,0.8
320,29,0.3
763,42,0.6
256,12,0.1
404,43,0.6
895,20,0.5
237,7,0.4
466,13,0.0
205,26,0.9
272,57,0.9
181,29,0.4
642,15,0.8
381,59,0.0
316,48,0.6
995,36,0.0
90,46,0.2
22,19,0.6
945,54,0.8
937,42,0.9
962,7,0.8
167,46,0.5
207,14,0.0
176,42,0.0
258,29,0.3
841,49,1.0
562,14,0.6
95,28,0.6
901,42,0.2
712,4,0.1
933,43,0.3
584,47,0.8
930,51,0.7
910,51,0.8
584,58,0.4
88,35,0.2
656,9,0.8
662,19,0.4
712,65,0.5
211,40,0.4
293,12,0.3
552,12,0.9
538,37,0.1
60,60,0.5
352,31,0.7
800,8,0.7
266,61,0.6
718,2,0.9
160,25,0.3
608,60,0.5
297,61,0.4
227,60,0.2
830,26,0.9
718,3,0.6
892,26,0.1
913,29,0.8
890,9,0.6
123,30,0.5
803,45,0.7
687,15,1.0
117,38,0.5
167,54,0.9
696,2,0.1
311,26,0.4
345,31,0.7
328,40,0.5
489,29,0.9
469,44,0.2
676,38,0.7
691,56,0.3
873,59,0.2
71,1,0.4
606,43,0.5
626,36,0.8
116,42,0.6
553,44,0.3
660,4,0.4
42,6,0.7
876,60,0.0
555,62,0.3
600,32,1.0
684,34,0.2
342,4,0.0
81,60,0.8
701,66,0.2
374,20,0.2
600,17,0.3
902,44,0.2
541,51,0.7
166,26,0.8
896,53,0.2
464,10,0.1
637,10,0.9
460,20,0.8
501,35,0.1
210,59,0.9
799,26,0.5
836,30,0.7
438,3,1.0
620,49,0.7
380,38,0.3
147,9,0.6
720,53,0.0
579,20,0.1
293,37,0.3
236,19,0.2
642,63,0.7
900,54,0.2
254,44,0.1
288,60,0.0
820,46,0.3
136,53,0.7
907,21,0.9
730,24,0.7
963,12,0.4
944,13,1.0
72,22,0.2
817,1,0.0
320,47,0.4
691,20,0.8
800,66,0.7
615,33,0.1
702,35,0.3
226,57,0.2
354,50,0.9
46,15,0.2
593,55,0.2
42,41,0.1
736,18,0.6
212,40,0.9
123,1,0.8
623,31,0.4
341,24,0.1
237,54,0.0
737,12,0.6
282,39,0.0
521,65,0.7
732,56,0.5
867,61,0.1
344,30,1.0
806,15,1.0
393,60,0.3
259,13,0.1
974,56,0.2
508,22,0.5
188,46,0.7
645,23,0.5
867,63,0.2
614,9,0.1
387,31,0.4
766,15,0.7
747,60,0.0
252,13,0.3
899,17,0.5
94,44,0.7
579,18,0.9
874,28,0.3
904,34,1.0
958,64,0.3
426,62,0.1
81,42,0.5
199,57,0.7
594,49,0.9
846,60,0.5
355,56,0.8
852,24,0.5
652,24,0.2
519,66,0.3
230,12,0.1
865,9,0.9
621,3,0.7
322,19,0.4
692,6,0.7
731,58,0.2
778,18,0.1
286,57,0.4
714,60,0.7
757,18,0.2
666,45,0.5
983,54,0.1
572,52,0.4
448,53,0.6
179,28,0.3
429,2,0.3
953,37,0.4
409,55,0.7
166,19,0.6
675,49,0.4
997,22,0.6
850,10,0.6
549,3,0.2
253,34,0.1
458,24,1.0
350,40,0.4
76,57,0.7
7,12,0.1
803,59,0.6
385,52,0.1
544,13,0.8
178,30,0.8
147,42,0.3
271,57,0.7
30,56,0.7
378,49,0.3
403,60,0.8
97,64,0.5
256,30,0.4
630,29,0.1
873,14,0.5
620,18,0.7
338,8,0.6
358,9,0.1
449,19,0.5
602,25,0.9
303,41,0.1
382,63,0.3
302,56,0.4
489,33,0.9
306,10,0.3
488,56,0.4
197,51,0.7
716,28,0.2
551,25,1.0
438,54,0.3
297,35,0.0
670,16,0.9
876,38,0.7
940,50,0.9
530,56,0.2
857,60,0.7
289,61,0.6
458,48,0.7
5,62,0.0
135,64,0.1
537,30,0.1
785,65,0.2
222,63,0.4
305,6,0.4
208,48,0.7
379,24,0.9
645,55,0.8
889,64,0.7
569,57,0.0
7,55,0.7
684,44,0.1
218,53,1.0
398,49,0.9
524,64,1.0
280,58,0.8
413,26,0.8
825,51,0.7
993,3,0.3
952,42,0.1
296,13,0.1
93,7,0.0
37,19,0.2
594,61,0.1
793,50,0.1
459,36,0.2
261,5,0.4
574,51,1.0
708,60,0.9
40,64,0.0
858,25,0.7
688,15,0.1
140,53,0.5
894,45,1.0
42,43,0.4
610,28,0.4
274,39,0.3
971,60,1.0
136,37,0.1
591,17,0.3
786,40,0.9
445,45,0.2
935,13,0.4
498,42,0.7
266,3,0.9
38,42,0.9
644,67,0.7
857,31,0.0
406,48,0.5
303,60,0.7
399,4,0.8
427,21,0.2
339,38,0.8
679,37,0.5
775,50,0.1
141,64,0.1
761,16,0.3
534,48,0.5
317,19,0.3
921,58,0.5
768,2,0.1
310,16,0.6
534,65,0.1
877,46,0.1
308,9,0.1
683,8,0.4
321,25,0.6
984,58,0.4
23,34,0.6
414,1,0.5
496,59,1.0
357,41,1.0
799,50,0.1
845,55,0.4
169,57,0.8
85,60,0.2
725,39,1.0
231,2,0.2
329,44,0.9
575,31,0.8
68,19,0.6
951,44,0.3
492,9,0.7
766,59,0.7
519,51,0.1
970,66,0.1
226,16,0.8
736,8,0.8
971,63,0.4
426,55,0.3
428,43,0.0
365,62,0.5
192,9,0.1
212,29,0.7
80,18,0.7
598,13,0.4
758,46,0.0
535,18,0.4
410,39,0.5
355,64,0.6
505,41,0.3
450,21,0.5
628,64,0.1
498,47,0.6
557,16,0.3
788,41,1.0
572,46,0.3
482,31,0.3
759,34,0.8
785,7,0.0
262,14,0.6
762,45,0.2
27,40,0.8
104,65,0.9
153,19,0.8
300,60,0.5
112,53,0.8
444,31,1.0
971,14,0.2
21,26,0.9
395,11,0.5
654,11,0.4
289,38,0.1
815,15,0.5
337,30,0.2
784,57,0.8
750,29,0.5
842,42,0.3
449,21,0.3
914,6,0.1
374,13,0.6
499,26,0.8
62,57,0.3
571,11,0.8
680,8,0.7
673,48,0.0
548,52,0.9
928,1,0.4
33,46,0.5
395,63,0.7
343,55,0.9
955,24,0.3
322,33,0.7
534,10,0.8
438,67,0.4
923,4,0.9
798,31,0.6
726,49,0.9
115,38,0.7
253,59,0.8
248,28,1.0
326,13,0.7
21,59,0.1
169,57,0.7
647,67,0.7
870,24,0.2
110,42,0.0
444,48,0.2
899,8,0.1
408,61,0.7
791,33,0.8
815,61,0.7
661,38,0.4
142,18,0.1
319,51,1.0
965,38,0.6
614,55,0.7
683,38,0.9
234,46,0.1
501,9,0.7
691,49,0.7
377,35,0.5
11,3,0.8
380,37,0.3
547,54,0.9
670,46,0.5
613,10,0.0
280,6,1.0
392,13,0.6
692,67,0.5
190,15,0.6
405,59,0.9
749,6,0.3
281,46,0.8
34,52,1.0
336,17,0.6
182,63,0.2
669,4,0.7
251,3,0.4
313,63,0.3
135,54,0.7
490,60,0.8
863,4,0.8
675,66,0.2
991,6,0.9
232,5,0.8
801,38,1.0
692,8,1.0
555,67,0.9
318,38,0.6
173,1,0.2
502,13,0.1
517,26,0.0
114,26,0.3
771,28,0.5
147,5,0.4
154,64,0.3
817,14,0.5
4,61,0.9
31,62,0.2
909,63,1.0
853,40,0.7
464,24,0.3
383,11,0.6
536,36,0.2
218,14,0.0
109,9,0.2
257,49,0.4
340,38,0.7
942,31,0.3
270,39,0.3
131,9,0.7
721,1,0.7
695,4,0.4
